Investor_ID,Age,Age_Group,Gender,State,City_Tier,Monthly_SIP,Occupation,Income_Range
3283,74,60+,Female,West Bengal,Tier 3,546.19,Professional,Below 5L
3284,21,18-29,Female,Gujarat,Tier 1,1504.66,Salaried,Below 5L
3285,39,30-44,Female,Uttar Pradesh,Tier 1,2214.71,Retired,5L-10L
3286,66,60+,Male,West Bengal,Tier 2,6674.18,Professional,5L-10L
3287,34,30-44,Male,Tamil Nadu,Tier 1,4829.06,Salaried,5L-10L
3288,52,45-59,Male,West Bengal,Tier 1,2035.23,Professional,5L-10L
3289,63,60+,Male,Maharashtra,Tier 3,4855.35,Professional,5L-10L
3290,70,60+,Female,Uttar Pradesh,Tier 1,11525.54,Salaried,10L-20L
3291,49,45-59,Female,Delhi,Tier 1,3668.7,Business,5L-10L
3292,55,45-59,Male,Tamil Nadu,Tier 1,6454.84,Student,5L-10L
3293,74,60+,Female,Delhi,Tier 1,2619.45,Salaried,5L-10L
3294,48,45-59,Male,Uttar Pradesh,Tier 2,6734.7,Student,5L-10L
3295,42,30-44,Female,Karnataka,Tier 1,10588.07,Student,10L-20L
3296,27,18-29,Male,Tamil Nadu,Tier 3,4681.49,Professional,5L-10L
3297,66,60+,Male,Gujarat,Tier 2,2940.13,Salaried,5L-10L
3298,19,18-29,Female,Delhi,Tier 1,7517.27,Salaried,5L-10L
3299,44,30-44,Female,Gujarat,Tier 2,16131.3,Business,10L-20L
3300,29,18-29,Male,West Bengal,Tier 1,852.96,Student,Below 5L
3301,73,60+,Male,West Bengal,Tier 3,4132.52,Business,5L-10L
3302,70,60+,Male,Uttar Pradesh,Tier 3,1504.51,Retired,Below 5L
3303,33,30-44,Male,Maharashtra,Tier 1,2101.17,Student,5L-10L
3304,33,30-44,Male,Delhi,Tier 2,5554.99,Business,5L-10L
3305,20,18-29,Male,Delhi,Tier 2,16568.57,Business,10L-20L
3306,42,30-44,Male,Maharashtra,Tier 3,10087.94,Student,10L-20L
3307,35,30-44,Male,Maharashtra,Tier 2,1989.36,Business,Below 5L
3308,56,45-59,Male,Maharashtra,Tier 2,622.35,Retired,Below 5L
3309,59,45-59,Male,Uttar Pradesh,Tier 2,5073.12,Salaried,5L-10L
3310,57,45-59,Male,Maharashtra,Tier 3,4316.32,Retired,5L-10L
3311,49,45-59,Male,West Bengal,Tier 1,3583.48,Student,5L-10L
3312,67,60+,Female,Karnataka,Tier 1,3723.97,Professional,5L-10L
3313,66,60+,Male,Delhi,Tier 3,4978.86,Student,5L-10L
3314,20,18-29,Male,Uttar Pradesh,Tier 2,3029.6,Salaried,5L-10L
3315,25,18-29,Other,Uttar Pradesh,Tier 1,1439.18,Retired,Below 5L
3316,69,60+,Male,West Bengal,Tier 2,1999.8,Business,Below 5L
3317,22,18-29,Female,Karnataka,Tier 1,830.03,Business,Below 5L
3318,74,60+,Male,West Bengal,Tier 1,788.41,Professional,Below 5L
3319,37,30-44,Female,Karnataka,Tier 1,10602.15,Retired,10L-20L
3320,61,60+,Male,West Bengal,Tier 1,1169.83,Business,Below 5L
3321,42,30-44,Male,Gujarat,Tier 1,857.06,Student,Below 5L
3322,23,18-29,Male,Delhi,Tier 1,9254.27,Business,5L-10L
3323,45,45-59,Female,Delhi,Tier 3,15846.27,Salaried,10L-20L
3324,40,30-44,Female,Uttar Pradesh,Tier 2,1651.71,Retired,Below 5L
3325,41,30-44,Male,Delhi,Tier 1,7579.43,Business,5L-10L
3326,27,18-29,Female,Delhi,Tier 3,1386.93,Business,Below 5L
3327,27,18-29,Male,Maharashtra,Tier 1,6208.89,Salaried,5L-10L
3328,50,45-59,Male,West Bengal,Tier 3,6193.08,Business,5L-10L
3329,26,18-29,Male,Tamil Nadu,Tier 1,3304.49,Professional,5L-10L
3330,35,30-44,Male,Gujarat,Tier 3,11185.86,Retired,10L-20L
3331,20,18-29,Female,Gujarat,Tier 2,1145.13,Business,Below 5L
3332,50,45-59,Female,Maharashtra,Tier 2,3736.56,Student,5L-10L
3333,27,18-29,Female,West Bengal,Tier 1,5103.28,Business,5L-10L
3334,44,30-44,Female,Karnataka,Tier 3,7615.72,Professional,5L-10L
3335,52,45-59,Male,Tamil Nadu,Tier 2,1269.75,Student,Below 5L
3336,35,30-44,Female,Gujarat,Tier 1,4327.85,Professional,5L-10L
3337,24,18-29,Female,Karnataka,Tier 1,3534.48,Salaried,5L-10L
3338,24,18-29,Female,West Bengal,Tier 1,3192.82,Student,5L-10L
3339,39,30-44,Male,Delhi,Tier 1,2726.27,Student,5L-10L
3340,27,18-29,Female,Uttar Pradesh,Tier 1,29425.07,Professional,Above 20L
3341,44,30-44,Male,Tamil Nadu,Tier 1,1432.28,Professional,Below 5L
3342,62,60+,Male,Tamil Nadu,Tier 1,7491.51,Salaried,5L-10L
3343,21,18-29,Male,Uttar Pradesh,Tier 1,2865.31,Student,5L-10L
3344,29,18-29,Female,Delhi,Tier 1,5736.09,Student,5L-10L
3345,20,18-29,Male,Gujarat,Tier 1,22740.31,Student,10L-20L
3346,72,60+,Male,West Bengal,Tier 2,3747.95,Student,5L-10L
3347,65,60+,Female,Tamil Nadu,Tier 1,9199.13,Salaried,5L-10L
3348,60,60+,Male,Maharashtra,Tier 2,894.89,Business,Below 5L
3349,20,18-29,Male,Maharashtra,Tier 3,4543.96,Student,5L-10L
3350,42,30-44,Male,Maharashtra,Tier 1,2907.58,Retired,5L-10L
3351,43,30-44,Male,Uttar Pradesh,Tier 2,6505.98,Salaried,5L-10L
3352,57,45-59,Male,Tamil Nadu,Tier 1,687.82,Business,Below 5L
3353,24,18-29,Male,Gujarat,Tier 3,3468.48,Professional,5L-10L
3354,63,60+,Male,Uttar Pradesh,Tier 2,3911.66,Business,5L-10L
3355,51,45-59,Female,Karnataka,Tier 1,9811.76,Professional,5L-10L
3356,27,18-29,Male,Gujarat,Tier 1,2928.02,Retired,5L-10L
3357,20,18-29,Male,Karnataka,Tier 3,2432.83,Salaried,5L-10L
3358,73,60+,Male,West Bengal,Tier 2,2963.99,Business,5L-10L
3359,45,45-59,Female,Tamil Nadu,Tier 1,3379.56,Professional,5L-10L
3360,28,18-29,Male,West Bengal,Tier 1,1968.72,Student,Below 5L
3361,68,60+,Male,Delhi,Tier 2,731.56,Retired,Below 5L
3362,49,45-59,Male,Karnataka,Tier 1,23679.19,Retired,10L-20L
3363,25,18-29,Female,Karnataka,Tier 2,7751.04,Salaried,5L-10L
3364,37,30-44,Female,Gujarat,Tier 3,21650.5,Salaried,10L-20L
3365,22,18-29,Male,Tamil Nadu,Tier 1,5934.64,Salaried,5L-10L
3366,58,45-59,Female,Gujarat,Tier 1,11225.56,Salaried,10L-20L
3367,30,30-44,Male,Tamil Nadu,Tier 1,3492.0,Student,5L-10L
3368,28,18-29,Male,West Bengal,Tier 2,2647.42,Retired,5L-10L
3369,51,45-59,Male,Karnataka,Tier 1,25904.13,Student,Above 20L
3370,61,60+,Female,Delhi,Tier 2,1428.69,Salaried,Below 5L
3371,20,18-29,Female,Uttar Pradesh,Tier 3,1721.52,Business,Below 5L
3372,32,30-44,Male,Tamil Nadu,Tier 3,6015.67,Professional,5L-10L
3373,50,45-59,Male,Karnataka,Tier 1,1973.88,Business,Below 5L
3374,73,60+,Female,Uttar Pradesh,Tier 3,3318.02,Retired,5L-10L
3375,60,60+,Male,Uttar Pradesh,Tier 3,13956.05,Retired,10L-20L
3376,74,60+,Male,Delhi,Tier 3,2044.76,Student,5L-10L
3377,27,18-29,Female,Gujarat,Tier 3,4073.64,Professional,5L-10L
3378,74,60+,Male,Gujarat,Tier 1,7171.8,Salaried,5L-10L
3379,20,18-29,Female,Tamil Nadu,Tier 2,872.71,Salaried,Below 5L
3380,63,60+,Male,Tamil Nadu,Tier 1,874.16,Business,Below 5L
3381,70,60+,Male,Tamil Nadu,Tier 1,7350.3,Professional,5L-10L
3382,65,60+,Female,Gujarat,Tier 1,13132.29,Student,10L-20L
3383,58,45-59,Female,Tamil Nadu,Tier 3,4980.33,Salaried,5L-10L
3384,31,30-44,Female,Karnataka,Tier 3,694.58,Retired,Below 5L
3385,70,60+,Male,Uttar Pradesh,Tier 1,3505.82,Salaried,5L-10L
3386,50,45-59,Male,Maharashtra,Tier 1,6873.04,Professional,5L-10L
3387,50,45-59,Male,Maharashtra,Tier 3,5495.47,Retired,5L-10L
3388,53,45-59,Female,Tamil Nadu,Tier 2,1604.36,Student,Below 5L
3389,40,30-44,Female,Karnataka,Tier 2,772.94,Salaried,Below 5L
3390,72,60+,Female,Karnataka,Tier 1,11504.93,Retired,10L-20L
3391,72,60+,Male,Karnataka,Tier 1,1780.15,Student,Below 5L
3392,71,60+,Female,Uttar Pradesh,Tier 1,27833.83,Professional,Above 20L
3393,18,18-29,Male,Delhi,Tier 1,1113.21,Student,Below 5L
3394,44,30-44,Male,West Bengal,Tier 3,1107.18,Student,Below 5L
3395,68,60+,Female,Uttar Pradesh,Tier 1,6015.05,Retired,5L-10L
3396,49,45-59,Male,Karnataka,Tier 3,2074.47,Salaried,5L-10L
3397,38,30-44,Male,Gujarat,Tier 3,18824.43,Retired,10L-20L
3398,61,60+,Female,West Bengal,Tier 2,1852.6,Business,Below 5L
3399,37,30-44,Male,Gujarat,Tier 1,5385.66,Retired,5L-10L
3400,44,30-44,Male,Karnataka,Tier 2,3107.9,Retired,5L-10L
3401,53,45-59,Female,Maharashtra,Tier 1,973.18,Salaried,Below 5L
3402,58,45-59,Male,Delhi,Tier 1,6654.89,Professional,5L-10L
3403,49,45-59,Female,Uttar Pradesh,Tier 1,8313.39,Business,5L-10L
3404,56,45-59,Male,Gujarat,Tier 1,9259.83,Salaried,5L-10L
3405,74,60+,Female,West Bengal,Tier 1,3866.6,Salaried,5L-10L
3406,46,45-59,Female,Gujarat,Tier 1,19128.09,Student,10L-20L
3407,63,60+,Female,West Bengal,Tier 1,8541.44,Business,5L-10L
3408,40,30-44,Female,Gujarat,Tier 1,3400.18,Student,5L-10L
3409,52,45-59,Female,Uttar Pradesh,Tier 1,1023.79,Student,Below 5L
3410,32,30-44,Male,Delhi,Tier 1,1967.71,Salaried,Below 5L
3411,60,60+,Male,Karnataka,Tier 3,7895.14,Professional,5L-10L
3412,27,18-29,Female,Delhi,Tier 3,11087.13,Salaried,10L-20L
3413,69,60+,Female,Karnataka,Tier 1,5929.96,Retired,5L-10L
3414,32,30-44,Female,Tamil Nadu,Tier 1,2954.47,Professional,5L-10L
3415,42,30-44,Female,Gujarat,Tier 1,2700.16,Business,5L-10L
3416,34,30-44,Female,Uttar Pradesh,Tier 1,2721.98,Professional,5L-10L
3417,68,60+,Female,West Bengal,Tier 1,3881.14,Business,5L-10L
3418,48,45-59,Female,Maharashtra,Tier 3,6969.76,Student,5L-10L
3419,28,18-29,Male,Delhi,Tier 2,1390.5,Salaried,Below 5L
3420,37,30-44,Male,Uttar Pradesh,Tier 1,605.62,Salaried,Below 5L
3421,48,45-59,Other,Delhi,Tier 1,897.67,Retired,Below 5L
3422,33,30-44,Male,Uttar Pradesh,Tier 1,5980.8,Salaried,5L-10L
3423,53,45-59,Male,Gujarat,Tier 1,9942.69,Professional,5L-10L
3424,56,45-59,Female,West Bengal,Tier 1,3109.21,Retired,5L-10L
3425,28,18-29,Female,Gujarat,Tier 2,2559.91,Salaried,5L-10L
3426,37,30-44,Male,Uttar Pradesh,Tier 1,600.96,Retired,Below 5L
3427,43,30-44,Male,Maharashtra,Tier 3,814.1,Salaried,Below 5L
3428,73,60+,Female,Maharashtra,Tier 1,7527.31,Salaried,5L-10L
3429,66,60+,Female,Gujarat,Tier 2,969.35,Student,Below 5L
3430,68,60+,Male,Uttar Pradesh,Tier 2,9312.19,Salaried,5L-10L
3431,43,30-44,Female,Karnataka,Tier 1,8095.37,Salaried,5L-10L
3432,59,45-59,Male,Gujarat,Tier 3,9059.12,Professional,5L-10L
3433,64,60+,Male,Maharashtra,Tier 2,6290.73,Business,5L-10L
3434,23,18-29,Other,Gujarat,Tier 3,606.31,Professional,Below 5L
3435,62,60+,Male,Maharashtra,Tier 2,3429.79,Retired,5L-10L
3436,52,45-59,Male,Tamil Nadu,Tier 1,1355.0,Retired,Below 5L
3437,25,18-29,Male,Karnataka,Tier 1,2563.21,Salaried,5L-10L
3438,24,18-29,Male,Uttar Pradesh,Tier 1,4575.48,Salaried,5L-10L
3439,54,45-59,Female,Maharashtra,Tier 3,7082.7,Student,5L-10L
3440,67,60+,Male,Uttar Pradesh,Tier 1,1820.97,Salaried,Below 5L
3441,70,60+,Male,West Bengal,Tier 1,2538.55,Professional,5L-10L
3442,33,30-44,Female,West Bengal,Tier 1,1678.37,Professional,Below 5L
3443,26,18-29,Male,Delhi,Tier 2,21252.13,Professional,10L-20L
3444,28,18-29,Female,Delhi,Tier 2,13737.91,Professional,10L-20L
3445,38,30-44,Male,Uttar Pradesh,Tier 3,5802.48,Business,5L-10L
3446,68,60+,Male,Karnataka,Tier 1,9210.05,Professional,5L-10L
3447,63,60+,Other,Karnataka,Tier 3,6844.7,Professional,5L-10L
3448,24,18-29,Male,Delhi,Tier 3,9939.07,Retired,5L-10L
3449,29,18-29,Female,Uttar Pradesh,Tier 1,14243.11,Retired,10L-20L
3450,68,60+,Female,Uttar Pradesh,Tier 3,13828.29,Retired,10L-20L
3451,57,45-59,Male,Uttar Pradesh,Tier 1,4773.3,Salaried,5L-10L
3452,38,30-44,Male,Uttar Pradesh,Tier 2,17213.67,Retired,10L-20L
3453,22,18-29,Female,Uttar Pradesh,Tier 1,3117.53,Salaried,5L-10L
3454,23,18-29,Female,Tamil Nadu,Tier 1,1575.0,Retired,Below 5L
3455,60,60+,Male,West Bengal,Tier 2,1816.42,Professional,Below 5L
3456,43,30-44,Female,Tamil Nadu,Tier 3,3567.5,Retired,5L-10L
3457,46,45-59,Female,Maharashtra,Tier 2,1959.26,Student,Below 5L
3458,71,60+,Male,Karnataka,Tier 3,1179.72,Salaried,Below 5L
3459,20,18-29,Male,Delhi,Tier 3,3027.24,Professional,5L-10L
3460,28,18-29,Male,Uttar Pradesh,Tier 1,4852.16,Professional,5L-10L
3461,40,30-44,Female,Uttar Pradesh,Tier 2,17709.37,Professional,10L-20L
3462,42,30-44,Female,West Bengal,Tier 1,5345.07,Retired,5L-10L
3463,29,18-29,Female,Karnataka,Tier 1,7934.19,Salaried,5L-10L
3464,18,18-29,Male,Delhi,Tier 2,6231.61,Professional,5L-10L
3465,21,18-29,Female,Delhi,Tier 2,2928.0,Professional,5L-10L
3466,69,60+,Female,Maharashtra,Tier 3,1547.96,Retired,Below 5L
3467,18,18-29,Female,Karnataka,Tier 1,2158.23,Professional,5L-10L
3468,23,18-29,Female,Tamil Nadu,Tier 2,10958.9,Professional,10L-20L
3469,51,45-59,Female,West Bengal,Tier 2,1346.21,Business,Below 5L
3470,44,30-44,Female,Karnataka,Tier 1,1013.29,Retired,Below 5L
3471,62,60+,Female,West Bengal,Tier 2,10094.58,Business,10L-20L
3472,33,30-44,Male,West Bengal,Tier 3,4472.61,Business,5L-10L
3473,28,18-29,Female,Delhi,Tier 3,6236.4,Retired,5L-10L
3474,31,30-44,Female,Tamil Nadu,Tier 3,9238.61,Professional,5L-10L
3475,55,45-59,Male,Delhi,Tier 2,2577.79,Professional,5L-10L
3476,65,60+,Male,West Bengal,Tier 3,7433.82,Salaried,5L-10L
3477,66,60+,Female,Karnataka,Tier 1,5484.58,Salaried,5L-10L
3478,27,18-29,Male,West Bengal,Tier 1,625.64,Retired,Below 5L
3479,70,60+,Male,Delhi,Tier 1,6871.03,Student,5L-10L
3480,71,60+,Male,Uttar Pradesh,Tier 2,2610.17,Business,5L-10L
3481,30,30-44,Male,Gujarat,Tier 1,1665.78,Retired,Below 5L
3482,62,60+,Female,West Bengal,Tier 2,16730.36,Professional,10L-20L
3483,51,45-59,Female,Tamil Nadu,Tier 1,7838.63,Business,5L-10L
3484,50,45-59,Male,Uttar Pradesh,Tier 2,623.99,Salaried,Below 5L
3485,72,60+,Male,Maharashtra,Tier 2,7632.18,Business,5L-10L
3486,50,45-59,Male,Gujarat,Tier 1,9997.53,Salaried,5L-10L
3487,56,45-59,Male,Uttar Pradesh,Tier 1,2702.68,Retired,5L-10L
3488,30,30-44,Male,Delhi,Tier 1,2475.98,Salaried,5L-10L
3489,34,30-44,Female,Karnataka,Tier 2,3255.47,Retired,5L-10L
3490,26,18-29,Female,West Bengal,Tier 1,3638.91,Retired,5L-10L
3491,30,30-44,Female,Delhi,Tier 1,2894.93,Professional,5L-10L
3492,33,30-44,Female,Maharashtra,Tier 2,4027.97,Student,5L-10L
3493,54,45-59,Female,Karnataka,Tier 1,18480.43,Student,10L-20L
3494,71,60+,Female,Tamil Nadu,Tier 2,663.02,Student,Below 5L
3495,47,45-59,Female,Tamil Nadu,Tier 2,20743.85,Retired,10L-20L
3496,56,45-59,Female,Delhi,Tier 3,9966.69,Retired,5L-10L
3497,50,45-59,Female,Gujarat,Tier 1,8481.17,Professional,5L-10L
3498,57,45-59,Female,Karnataka,Tier 2,3491.85,Professional,5L-10L
3499,23,18-29,Male,Uttar Pradesh,Tier 2,890.21,Salaried,Below 5L
3500,29,18-29,Female,Gujarat,Tier 1,5322.37,Salaried,5L-10L
3501,19,18-29,Male,Delhi,Tier 1,11733.53,Retired,10L-20L
3502,50,45-59,Female,Uttar Pradesh,Tier 3,3267.32,Student,5L-10L
3503,32,30-44,Male,Uttar Pradesh,Tier 1,859.12,Business,Below 5L
3504,34,30-44,Female,Karnataka,Tier 2,527.1,Professional,Below 5L
3505,69,60+,Female,Tamil Nadu,Tier 1,1135.78,Business,Below 5L
3506,52,45-59,Male,Tamil Nadu,Tier 2,5156.31,Business,5L-10L
3507,48,45-59,Female,Delhi,Tier 1,23999.93,Retired,10L-20L
3508,47,45-59,Male,Karnataka,Tier 1,6725.85,Salaried,5L-10L
3509,55,45-59,Male,Uttar Pradesh,Tier 1,1354.83,Student,Below 5L
3510,33,30-44,Male,Delhi,Tier 2,10426.74,Business,10L-20L
3511,59,45-59,Male,Tamil Nadu,Tier 1,5897.93,Professional,5L-10L
3512,62,60+,Female,Uttar Pradesh,Tier 1,2294.51,Professional,5L-10L
3513,57,45-59,Female,Uttar Pradesh,Tier 2,3982.49,Professional,5L-10L
3514,34,30-44,Male,Maharashtra,Tier 2,3079.25,Business,5L-10L
3515,24,18-29,Male,Gujarat,Tier 2,10747.98,Salaried,10L-20L
3516,73,60+,Male,Delhi,Tier 2,15821.55,Student,10L-20L
3517,22,18-29,Male,Uttar Pradesh,Tier 2,1160.16,Business,Below 5L
3518,57,45-59,Male,Maharashtra,Tier 3,1297.54,Salaried,Below 5L
3519,44,30-44,Male,Tamil Nadu,Tier 2,930.29,Student,Below 5L
3520,18,18-29,Male,West Bengal,Tier 1,2890.43,Student,5L-10L
3521,19,18-29,Female,Delhi,Tier 1,18212.14,Student,10L-20L
3522,21,18-29,Male,Tamil Nadu,Tier 2,22334.42,Student,10L-20L
3523,18,18-29,Female,West Bengal,Tier 3,5031.03,Student,5L-10L
3524,46,45-59,Male,Tamil Nadu,Tier 1,3613.54,Salaried,5L-10L
3525,38,30-44,Female,Delhi,Tier 1,2300.4,Student,5L-10L
3526,59,45-59,Female,Maharashtra,Tier 1,502.44,Business,Below 5L
3527,52,45-59,Male,Delhi,Tier 1,2024.78,Salaried,5L-10L
3528,51,45-59,Female,West Bengal,Tier 1,1290.9,Student,Below 5L
3529,56,45-59,Male,West Bengal,Tier 1,509.93,Salaried,Below 5L
3530,19,18-29,Male,West Bengal,Tier 2,11816.54,Salaried,10L-20L
3531,42,30-44,Male,Uttar Pradesh,Tier 1,940.53,Professional,Below 5L
3532,23,18-29,Male,Tamil Nadu,Tier 3,6665.93,Salaried,5L-10L
3533,25,18-29,Male,Karnataka,Tier 1,13419.79,Professional,10L-20L
3534,52,45-59,Female,Tamil Nadu,Tier 1,1179.53,Retired,Below 5L
3535,70,60+,Male,Uttar Pradesh,Tier 2,1875.41,Professional,Below 5L
3536,36,30-44,Female,West Bengal,Tier 1,1839.65,Retired,Below 5L
3537,26,18-29,Female,Delhi,Tier 1,950.25,Retired,Below 5L
3538,50,45-59,Male,Maharashtra,Tier 1,12524.2,Retired,10L-20L
3539,25,18-29,Male,Tamil Nadu,Tier 3,9954.3,Professional,5L-10L
3540,55,45-59,Female,Maharashtra,Tier 2,2896.31,Salaried,5L-10L
3541,49,45-59,Female,Uttar Pradesh,Tier 3,7836.44,Student,5L-10L
3542,40,30-44,Female,Maharashtra,Tier 3,4060.78,Retired,5L-10L
3543,51,45-59,Male,Gujarat,Tier 1,6182.82,Student,5L-10L
3544,40,30-44,Female,Uttar Pradesh,Tier 1,6342.16,Salaried,5L-10L
3545,63,60+,Male,Maharashtra,Tier 1,7965.38,Retired,5L-10L
3546,49,45-59,Female,Tamil Nadu,Tier 3,11972.11,Retired,10L-20L
3547,18,18-29,Female,Tamil Nadu,Tier 2,8281.63,Retired,5L-10L
3548,24,18-29,Male,Delhi,Tier 3,6629.92,Retired,5L-10L
3549,60,60+,Male,Delhi,Tier 1,5364.28,Professional,5L-10L
3550,65,60+,Male,West Bengal,Tier 1,1672.84,Professional,Below 5L
3551,41,30-44,Female,Maharashtra,Tier 1,2164.35,Business,5L-10L
3552,19,18-29,Male,Uttar Pradesh,Tier 3,891.75,Student,Below 5L
3553,35,30-44,Female,Uttar Pradesh,Tier 1,1990.53,Student,Below 5L
3554,36,30-44,Male,Karnataka,Tier 3,4425.67,Business,5L-10L
3555,59,45-59,Female,West Bengal,Tier 1,15861.06,Professional,10L-20L
3556,53,45-59,Male,Uttar Pradesh,Tier 3,1177.99,Business,Below 5L
3557,73,60+,Male,West Bengal,Tier 2,3424.1,Retired,5L-10L
3558,45,45-59,Male,Uttar Pradesh,Tier 2,7448.3,Professional,5L-10L
3559,52,45-59,Male,Tamil Nadu,Tier 1,8391.02,Retired,5L-10L
3560,49,45-59,Male,Maharashtra,Tier 1,1560.15,Business,Below 5L
3561,30,30-44,Female,Uttar Pradesh,Tier 1,1481.96,Student,Below 5L
3562,23,18-29,Female,Delhi,Tier 1,5217.08,Salaried,5L-10L
3563,46,45-59,Male,Tamil Nadu,Tier 2,12769.82,Salaried,10L-20L
3564,27,18-29,Female,Gujarat,Tier 1,8657.37,Retired,5L-10L
3565,57,45-59,Male,West Bengal,Tier 2,2925.87,Salaried,5L-10L
3566,27,18-29,Female,Uttar Pradesh,Tier 1,5870.04,Retired,5L-10L
3567,51,45-59,Male,Delhi,Tier 3,1970.74,Business,Below 5L
3568,37,30-44,Male,Uttar Pradesh,Tier 3,3690.84,Professional,5L-10L
3569,64,60+,Female,Gujarat,Tier 3,4333.7,Student,5L-10L
3570,50,45-59,Female,Tamil Nadu,Tier 1,5576.97,Retired,5L-10L
3571,28,18-29,Male,Karnataka,Tier 1,3057.12,Professional,5L-10L
3572,41,30-44,Male,West Bengal,Tier 2,662.69,Professional,Below 5L
3573,50,45-59,Female,Maharashtra,Tier 2,13659.34,Retired,10L-20L
3574,74,60+,Female,Maharashtra,Tier 1,16145.26,Student,10L-20L
3575,39,30-44,Female,Karnataka,Tier 2,6307.63,Student,5L-10L
3576,65,60+,Male,Maharashtra,Tier 1,2048.75,Professional,5L-10L
3577,29,18-29,Female,Uttar Pradesh,Tier 3,5016.16,Salaried,5L-10L
3578,47,45-59,Male,Uttar Pradesh,Tier 1,2115.54,Professional,5L-10L
3579,49,45-59,Female,Maharashtra,Tier 3,6500.45,Business,5L-10L
3580,61,60+,Male,West Bengal,Tier 2,2733.67,Retired,5L-10L
3581,36,30-44,Female,Gujarat,Tier 1,4575.98,Professional,5L-10L
3582,62,60+,Female,Maharashtra,Tier 2,803.77,Student,Below 5L
3583,57,45-59,Male,Gujarat,Tier 1,28352.71,Business,Above 20L
3584,19,18-29,Male,Maharashtra,Tier 2,5925.75,Professional,5L-10L
3585,68,60+,Female,Uttar Pradesh,Tier 1,14570.61,Retired,10L-20L
3586,31,30-44,Male,Maharashtra,Tier 3,7323.6,Retired,5L-10L
3587,72,60+,Female,Delhi,Tier 3,4626.37,Retired,5L-10L
3588,50,45-59,Female,West Bengal,Tier 2,7167.36,Student,5L-10L
3589,49,45-59,Male,West Bengal,Tier 2,3667.76,Retired,5L-10L
3590,74,60+,Male,West Bengal,Tier 1,16507.1,Business,10L-20L
3591,58,45-59,Female,Karnataka,Tier 3,7943.46,Salaried,5L-10L
3592,36,30-44,Female,Delhi,Tier 1,1145.08,Business,Below 5L
3593,31,30-44,Male,Maharashtra,Tier 3,15544.76,Student,10L-20L
3594,21,18-29,Female,Gujarat,Tier 1,4787.36,Student,5L-10L
3595,19,18-29,Male,Maharashtra,Tier 3,3493.44,Business,5L-10L
3596,27,18-29,Female,West Bengal,Tier 1,8355.67,Business,5L-10L
3597,46,45-59,Male,Tamil Nadu,Tier 1,1798.27,Business,Below 5L
3598,32,30-44,Other,Tamil Nadu,Tier 1,16374.4,Student,10L-20L
3599,48,45-59,Female,Tamil Nadu,Tier 1,1409.62,Retired,Below 5L
3600,50,45-59,Male,Tamil Nadu,Tier 3,2252.63,Student,5L-10L
3601,46,45-59,Female,West Bengal,Tier 1,11492.93,Retired,10L-20L
3602,28,18-29,Female,Maharashtra,Tier 3,5186.72,Business,5L-10L
3603,65,60+,Female,Tamil Nadu,Tier 1,10138.58,Retired,10L-20L
3604,62,60+,Male,Karnataka,Tier 3,1611.56,Professional,Below 5L
3605,57,45-59,Male,Maharashtra,Tier 2,8642.69,Salaried,5L-10L
3606,26,18-29,Female,Delhi,Tier 1,1482.45,Retired,Below 5L
3607,64,60+,Female,Maharashtra,Tier 1,7297.69,Salaried,5L-10L
3608,74,60+,Male,Gujarat,Tier 3,1339.41,Business,Below 5L
3609,46,45-59,Male,West Bengal,Tier 1,2600.15,Salaried,5L-10L
3610,54,45-59,Male,West Bengal,Tier 1,3733.32,Professional,5L-10L
3611,38,30-44,Male,Karnataka,Tier 1,13056.21,Student,10L-20L
3612,48,45-59,Male,Maharashtra,Tier 3,7078.78,Salaried,5L-10L
3613,70,60+,Male,Delhi,Tier 3,2154.75,Student,5L-10L
3614,39,30-44,Female,Gujarat,Tier 1,3457.03,Student,5L-10L
3615,69,60+,Male,Uttar Pradesh,Tier 1,2654.22,Retired,5L-10L
3616,35,30-44,Male,Gujarat,Tier 1,14555.06,Salaried,10L-20L
3617,19,18-29,Male,Delhi,Tier 3,1459.61,Retired,Below 5L
3618,39,30-44,Female,West Bengal,Tier 1,12866.07,Salaried,10L-20L
3619,54,45-59,Female,Uttar Pradesh,Tier 3,9297.28,Professional,5L-10L
3620,37,30-44,Female,Delhi,Tier 2,1188.8,Professional,Below 5L
3621,65,60+,Female,Delhi,Tier 3,2095.11,Retired,5L-10L
3622,65,60+,Female,West Bengal,Tier 3,6696.66,Business,5L-10L
3623,71,60+,Male,Delhi,Tier 1,6642.82,Student,5L-10L
3624,21,18-29,Male,West Bengal,Tier 1,1830.83,Student,Below 5L
3625,43,30-44,Male,Tamil Nadu,Tier 1,5520.22,Salaried,5L-10L
3626,37,30-44,Male,Karnataka,Tier 2,6315.33,Professional,5L-10L
3627,39,30-44,Male,Delhi,Tier 1,873.71,Retired,Below 5L
3628,60,60+,Female,Tamil Nadu,Tier 3,2897.87,Business,5L-10L
3629,37,30-44,Female,Maharashtra,Tier 1,12333.92,Salaried,10L-20L
3630,46,45-59,Male,Gujarat,Tier 1,12037.95,Professional,10L-20L
3631,65,60+,Female,West Bengal,Tier 1,5921.09,Business,5L-10L
3632,74,60+,Male,West Bengal,Tier 1,5787.75,Business,5L-10L
3633,48,45-59,Female,Maharashtra,Tier 1,10169.33,Retired,10L-20L
3634,40,30-44,Male,Maharashtra,Tier 2,2593.93,Retired,5L-10L
